,id,title,release_date,revenue,runtime,adult,backdrop_path,homepage,overview,popularity,poster_path,tagline,genres,spoken_languages,vote_avg,revenue_category
2715,18480,Brüno,2009-07-08,138805831,83,False,/wXNOOPJQjGm8NerPjjl8L3Xm50W.jpg,,Flamboyantly gay Austrian television reporter Bruno stirs up trouble with unsuspecting guests and large crowds through brutally frank interviews and painfully hilarious public displays of homosexuality.,13.343,/xLFYL5gwCPnMDp5Qmd5wiRSsRPX.jpg,Borat was so 2006,Comedy,"German, English, Czech",Average (5-6),good(100014025-1000000000)
2726,4614,The Sum of All Fears,2002-05-31,193921372,124,False,/455z1puGQRuMKumAaDttSEEzqg1.jpg,http://www.paramount.com/movies/sum-all-fears,"When the president of Russia suddenly dies, a man whose politics are virtually unknown succeeds him. The change in political leaders sparks paranoia among American CIA officials, so CIA director Bill Cabot recruits a young analyst to supply insight and advice on the situation. Then the unthinkable happens: a nuclear bomb explodes in a U.S. city, and America is quick to blame the Russians.",23.775,/3E4LW4bjRhEMDeeXeIsmkJ94v8K.jpg,"27,000 nuclear weapons. One is missing.","Thriller, Action, Drama","Arabic, English, Russian, Ukrainian, German",good (6-7),good(100014025-1000000000)
2727,170687,The Boxtrolls,2014-09-10,108255770,97,False,/dkBx0XNzsngDDqiWiPG08eMWBm7.jpg,,"An orphaned boy raised by underground creatures called Boxtrolls comes up from the sewers and out of his box to save his family and the town from the evil exterminator, Archibald Snatcher.",18.627,/xDw2kqSDsYneL3g9OIpExPfqpHJ.jpg,When troubles strikes friends stack together,"Animation, Comedy, Family, Fantasy",English,good (6-7),good(100014025-1000000000)
2731,10808,Dr. Dolittle 2,2001-06-22,176104344,87,False,/VtFa6Ph0xCO6QJ86ihCrpsDBIO.jpg,,"A group of beavers ask Dr. Dolittle to save their habitat from loggers. The only hope is to get the forest preserved because it's the home of a protected bear, but there's a problem: the bear's the only bear in the forest, so she can't reproduce. Undaunted, Dolittle persuades a circus bear to help out, but he has to teach him not just the ways of the wild, but the wiles of lady bears too.",16.296,/asYjHXBoD44B6mLOcZtMfMV3hm1.jpg,The doctor is in again.,"Comedy, Family, Romance, Fantasy",English,Average (5-6),good(100014025-1000000000)
2734,9072,Little Man,2006-08-31,101595121,98,False,/zYi0t8OJIBqJdRQp80KUW6jnc0u.jpg,http://www.littleman-movie.com/,"After leaving the prison, the dwarf criminal Calvin Sims joins to his moron brother Percy to steal an expensive huge diamond in a jewelry for the mobster Walken. They are chased by the police, and Calvin hides the stone in the purse of the executive Vanessa Edwards, whose husband Darryl Edwards wants to have a baby. Percy convinces Calvin to dress like a baby and be left in front of the Edwards's house to get inside the house and retrieve the diamond. Darryl and Vanessa keep Calvin for the weekend and decide to adopt him, while Walken threatens Darryl to get the stone back.",52.225,/zlmlkLVNexUciv3ffdtqHELEVgg.jpg,Big things come in small packages,"Comedy, Crime","English, Estonian",Average (5-6),good(100014025-1000000000)
2736,873,The Color Purple,1985-12-18,146292000,154,False,/rhMpAPvoy1beXd8gA6CvYoCSztj.jpg,,"An epic tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry. After Celie's abusive father marries her off to the equally debasing 'Mister' Albert Johnson, things go from bad to worse, leaving Celie to find companionship anywhere she can. She perseveres, holding on to her dream of one day being reunited with her sister in Africa.",15.337,/mHKrzeBR4SBzc9g4hT9ncIAvM4E.jpg,It's about life. It's about love. It's about us.,"Drama, History",English,excellent (7-10),good(100014025-1000000000)
2744,11172,Music and Lyrics,2007-02-09,145896422,105,False,/cLZsdMMC3hoVQy9xwn3YJ4CR9Pd.jpg,https://www.warnerbros.com/movies/music-and-lyrics,"A washed-up '80s pop star gets a chance at a comeback when reigning pop diva Cora Corman invites him to write & record a duet with her, but there's a problem--Alex hasn't written a song in years; he's never written lyrics and he has to come up with a hit in a matter of days.",20.553,/xcdA2WLBNcPXMQB9uA5DqqQvbwe.jpg,Share the music with someone you love.,"Comedy, Music, Romance",English,good (6-7),good(100014025-1000000000)
2747,1729,The Forbidden Kingdom,2008-04-18,127906624,104,False,/omvtRhwBgwB8EWDjWMt95rDGPsv.jpg,http://www.forbiddenkingdommovie.com/,"An American teenager who is obsessed with Hong Kong cinema and kung-fu classics makes an extraordinary discovery in a Chinatown pawnshop: the legendary stick weapon of the Chinese sage and warrior, the Monkey King. With the lost relic in hand, the teenager unexpectedly finds himself travelling back to ancient China to join a crew of warriors from martial arts lore on a dangerous quest to free the imprisoned Monkey King.",31.475,/mkrwLBAFHwLnQF8qdhCH0VOQqff.jpg,The battle for eternity is the fantasy of a lifetime.,"Action, Adventure, Fantasy","Mandarin, English",good (6-7),good(100014025-1000000000)
2748,151960,Planes,2013-08-09,219788712,91,False,/1BaUaXBRKzwNESZ6hZkZjelatmt.jpg,,"Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",23.493,/i2xgU0y0p77WTrB0oIkbpdaWq8R.jpg,From above the world of Cars,"Animation, Family, Adventure, Comedy",English,Average (5-6),good(100014025-1000000000)
2753,2604,Born on the Fourth of July,1989-12-20,161001698,145,False,/gjZFMKtoJdpEDt3T0dnoiMfXYof.jpg,,"Paralyzed in the Vietnam war, Ron Kovic becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.",25.864,/k5HfnMgaREHDNA7CugiETCb9ItM.jpg,A story of innocence lost and courage found.,"Drama, War","English, Spanish",good (6-7),good(100014025-1000000000)
2754,10761,Made of Honor,2008-04-30,106407672,101,False,/7FdY6kCnk2IOcH2EngyhHkYP1td.jpg,,"Tom and Hannah have been platonic friends for 10 years. He's a serial dater, while she wants marriage but hasn't found Mr. Right. Just as Tom is starting to think that he is relationship material after all, Hannah gets engaged. When she asks Tom to be her 'maid' of honor, he reluctantly agrees just so he can attempt to stop the wedding and woo her.",16.646,/pDg8D0jNqmz7RbCBgblWvmPswHE.jpg,He'll do anything to get the groom out of the picture.,"Comedy, Romance",English,good (6-7),good(100014025-1000000000)
2758,1852,World Trade Center,2006-08-09,163247198,129,False,/1lpo47zV1ly4JeGDBrjTePMXML4.jpg,,"Two police officers struggle to survive when they become trapped beneath the rubble of the World Trade Center on September 11, 2001.",17.963,/bfTiVc8kxq8uRXeblV3Ct35APGu.jpg,The world saw evil that day. Two men saw something else.,"Drama, History, Thriller",English,good (6-7),good(100014025-1000000000)
2766,4584,Sense and Sensibility,1995-12-13,134582776,136,False,/mZfkW31Y9a8DvISpO9nj5Tc7neo.jpg,,"The Dashwood sisters, sensible Elinor and passionate Marianne, whose chances at marriage seem doomed by their family's sudden loss of fortune.  When Henry Dashwood dies unexpectedly, his estate must pass on by law to his son from his first marriage, John and wife Fanny. But these circumstances leave Mr. Dashwood's current wife, and daughters Elinor, Marianne and Margaret, without a home and with barely enough money to live on. As Elinor and Marianne struggle to find romantic fulfillment in a society obsessed with financial and social status, they must learn to mix sense with sensibility in their dealings with both money and men.",22.296,/cBK2yL3HqhFvIVd7lLtazWlRZPR.jpg,Lose your heart and come to your senses.,"Drama, Romance",English,excellent (7-10),good(100014025-1000000000)
2767,37786,Sex and the City 2,2010-05-26,290745055,146,False,/gPqqEBBpSl7E4Fz8uMBqoBLxcTP.jpg,http://www.sexandthecitymovie.com/,"Carrie, Charlotte, and Miranda are all married now, but they're still up for a little fun in the sun. When Samantha gets the chance to visit one of the most extravagant vacation destinations on the planet and offers to bring them all along, they surmise that a women-only retreat may be the perfect excuse to eschew their responsibilities and remember what life was like before they decided to settle down.",19.338,/iHSRxhZsPaVuLCivvV6WEkMVGWU.jpg,Carrie on.,"Comedy, Drama, Romance","English, Arabic",good (6-7),good(100014025-1000000000)
2769,4379,Monster-in-Law,2005-05-13,154749918,101,False,/FjqN9Aaqxd63Bfjoft6APu4Fua.jpg,,"Office temp Charlotte Cantilini thinks she's found Mr. Right when she starts dating gorgeous surgeon Dr. Kevin Fields. But there's a problem standing in the way of everlasting bliss: Kevin's overbearing and controlling mother, Viola. Fearing she'll lose her son's affections forever, Viola decides to break up the happy couple by becoming the world's worst mother-in-law.",20.868,/lOnvMSAojdtKeVv8a8ilywXp6dF.jpg,This relationship is going to be a real mother.,"Romance, Comedy","English, Portuguese",good (6-7),good(100014025-1000000000)
2776,6877,Failure to Launch,2006-03-10,128406887,97,False,/4V48ac5ZjmiLY2hM9tCEmJ7OQgM.jpg,,"Tripp, an attractive man in his thirties, is still living with his parents Al and Sue. Tripp's best friends Demo and Ace are also still living in their parents' homes and seem proud of it. Al and Sue are not happy, however, and are fascinated when friends whose adult son has recently moved away from home reveal they hired an expert to arrange the matter and couldn't be happier with the result.",15.915,/wQrNTe7VDytVDet9Jus6RDKEPYZ.jpg,"To leave the nest, some men just need a little push.","Comedy, Romance",English,Average (5-6),good(100014025-1000000000)
2780,10588,The Cat in the Hat,2003-11-21,133800000,81,False,/au236RSArVTOMXM6AXVNBPZEKNb.jpg,http://www.thecatinthehatmovie.com/,"During a rainy day, and while their mother is out, Conrad and Sally, and their pet fish, are visited by the mischievous Cat in the Hat. Fun soon turns to mayhem, and the siblings must figure out how to rid themselves of the maniacal Cat.",36.729,/rarkyyiNciLa0r9Ywz6VdnDIaZA.jpg,Don't mess with the hat.,"Comedy, Adventure, Family, Fantasy",English,Average (5-6),good(100014025-1000000000)
2782,38317,Zookeeper,2011-07-06,169852759,102,False,/9Z09HJ4NsT0booJJYaIkaroUdRI.jpg,http://www.zookeeper-movie.com/,"Kindhearted Griffin Keyes is one of the best-loved caretakers at the Franklin Park Zoo, but since he is more comfortable with the animals than with females of his own species, his love life is lacking. When Griffin decides that the only way to get a girlfriend is to find a more-glamorous career, the animals panic. To keep him from leaving, they reveal their secret ability to talk and offer to teach him the rules of courtship, animal-style.",19.62,/y3b4AYw8dr4hIKTfEAjxUxx0z8G.jpg,Welcome to his jungle.,"Comedy, Romance, Family",English,Average (5-6),good(100014025-1000000000)
2783,258509,Alvin and the Chipmunks: The Road Chip,2015-12-17,233755553,92,False,/3fYX3PW8oDx0drXawFwHMxSI9N8.jpg,http://www.foxmovies.com/movies/alvin-and-the-chipmunks-the-road-chip,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",30.212,/aQhFoqby8UYq4uGQXOtV7P8JLBl.jpg,Fast & furry-ous,"Adventure, Animation, Comedy, Family",English,Average (5-6),good(100014025-1000000000)
2787,9718,Talladega Nights: The Ballad of Ricky Bobby,2006-08-04,162966177,108,False,/qTVgXx0pgBmsGqc8wJsfbd71ppa.jpg,https://www.sonypictures.com/movies/talladeganightstheballadofrickybobby,"The fastest man on four wheels, Ricky Bobby is one of the greatest drivers in NASCAR history. A big, hairy American winning machine, Ricky has everything a dimwitted daredevil could want, a luxurious mansion, a smokin' hot wife and all the fast food he can eat. But Ricky's turbo-charged lifestyle hits an unexpected speed bump when he's bested by flamboyant Euro-idiot Jean Girard and reduced to a fear-ridden wreck.",18.695,/3iCiTqsmJz1mO85AHzTiHNkRmb6.jpg,The story of a man who could only count to #1.,Comedy,English,good (6-7),good(100014025-1000000000)
2788,44603,Hereafter,2010-10-22,106956330,129,False,/f2z00VIPyrrfFabw0RnoY5M8uYt.jpg,http://hereafter.warnerbros.com/,"Three people — a blue-collar American, a French journalist and a London school boy — are touched by death in different ways.",14.083,/nOy0X8XSmSDOuwV8pqT70WoWHwT.jpg,Touched by death. Changed by life.,"Drama, Fantasy","English, French",good (6-7),good(100014025-1000000000)
2800,454640,The Angry Birds Movie 2,2019-08-02,147792047,97,False,/kUfcfqHRuvuc1mVO3IESoR61c9w.jpg,https://www.sonypictures.com/movies/theangrybirdsmovie2,"Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.",29.899,/ebe8hJRCwdflNQbUjRrfmqtUiNi.jpg,Frenemies Unite,"Animation, Comedy, Adventure, Family",English,excellent (7-10),good(100014025-1000000000)
2802,205220,Philomena,2013-11-01,100129872,98,False,/eyn0vuN4IZjImE5Dws0iPhZrCMc.jpg,,"A woman searches for her adult son, who was taken away from her decades ago when she was forced to live in a convent.",8.37,/eBUv2GmGdXmCk1AaSOmyiu70hN8.jpg,These two unlikely companions are on a journey to find her long lost son.,Drama,English,excellent (7-10),good(100014025-1000000000)
2812,9563,Any Given Sunday,1999-12-22,100230832,162,False,/lqASDYSyYMgC1gYY7VHqK9Tnv0I.jpg,,A star quarterback gets knocked out of the game and an unknown third stringer is called in to replace him. The unknown gives a stunning performance and forces the ageing coach to reevaluate his game plans and life. A new co-owner/president adds to the pressure of winning. The new owner must prove herself in a male dominated world.,20.69,/bysZeUvSPZPJnku4qkHF34CdgMG.jpg,Life is a contact sport.,Drama,English,good (6-7),good(100014025-1000000000)
2823,1639,Speed 2: Cruise Control,1997-06-13,164508066,125,False,/wmwEjQpqNXEIadsQoqWUS1pVVBi.jpg,,"A disgruntled former employee hijacks the Seabourn Legend cruise liner. Set on a fixed course, without any means of communication and at the mercy of the hijacker, it's up to the one cop on vacation, and his soon to be fiancé (hopefully) Annie, to regain control of it before it kills the passengers and causes an environmental disaster. Insurmountable and daunting tasks awaits them on their  perilous journey throughout the ship trying to fend off the hijacker and save the passengers.",22.116,/gnK1ocpwUTj24zAktzomOJsD2bu.jpg,"As the stakes get higher, the ride gets even faster.","Action, Adventure, Thriller","English, Portuguese",poor (3-5),good(100014025-1000000000)
